trial_num	condition	stimulus	start_time	go_signal	resp_time	record_time	rest_dur
1	0	peck peck peck peck peck peck peck peck peck 	4.0	1	4.0	4.5	2.0
2	0	pro pro pro pro pro pro pro pro pro 	10.0	1	4.0	4.5	2.0
3	0	neh neh neh neh neh neh neh neh neh 	16.0	1	4.0	4.5	2.0
4	0	ti ti ti ti ti ti ti ti ti 	22.0	1	4.0	4.5	2.0
5	0	ver ver ver ver ver ver ver ver ver 	28.0	1	4.0	4.5	2.0
6	0	jur jur jur jur jur jur jur jur jur 	34.0	1	4.0	4.5	2.0
7	0	airy airy airy airy airy airy airy airy airy 	40.0	1	4.0	4.5	2.0
8	0	juh juh juh juh juh juh juh juh juh 	46.0	1	4.0	4.5	2.0
9	0	pi pi pi pi pi pi pi pi pi 	52.0	1	4.0	4.5	2.0
10	0	peck peck peck peck peck peck peck peck peck 	58.0	1	4.0	4.5	2.0
11	0	ti ti ti ti ti ti ti ti ti 	64.0	1	4.0	4.5	2.0
12	0	ver ver ver ver ver ver ver ver ver 	70.0	1	4.0	4.5	2.0
13	0	jur jur jur jur jur jur jur jur jur 	76.0	1	4.0	4.5	2.0
14	0	pro pro pro pro pro pro pro pro pro 	82.0	1	4.0	4.5	2.0
15	0	neh neh neh neh neh neh neh neh neh 	88.0	1	4.0	4.5	2.0
16	0	juh juh juh juh juh juh juh juh juh 	94.0	1	4.0	4.5	2.0
17	0	peck peck peck peck peck peck peck peck peck 	100.0	1	4.0	4.5	2.0
18	0	less less less less less less less less less 	106.0	1	4.0	4.5	2.0
19	0	ver ver ver ver ver ver ver ver ver 	112.0	1	4.0	4.5	2.0
20	0	pro pro pro pro pro pro pro pro pro 	118.0	1	4.0	4.5	2.0
21	0	three three three three three three three three three 	124.0	1	4.0	4.5	2.0
22	0	ti ti ti ti ti ti ti ti ti 	130.0	1	4.0	4.5	2.0
23	0	pi pi pi pi pi pi pi pi pi 	136.0	1	4.0	4.5	2.0
24	0	juh juh juh juh juh juh juh juh juh 	142.0	1	4.0	4.5	2.0
25	0	airy airy airy airy airy airy airy airy airy 	148.0	1	4.0	4.5	2.0
26	0	less less less less less less less less less 	154.0	1	4.0	4.5	2.0
27	0	juh juh juh juh juh juh juh juh juh 	160.0	1	4.0	4.5	2.0
28	0	pi pi pi pi pi pi pi pi pi 	166.0	1	4.0	4.5	2.0
29	0	jur jur jur jur jur jur jur jur jur 	172.0	1	4.0	4.5	2.0
30	0	three three three three three three three three three 	178.0	1	4.0	4.5	2.0
31	0	ver ver ver ver ver ver ver ver ver 	184.0	1	4.0	4.5	2.0
32	0	ti ti ti ti ti ti ti ti ti 	190.0	1	4.0	4.5	2.0
33	0	jur jur jur jur jur jur jur jur jur 	196.0	1	4.0	4.5	2.0
34	0	pi pi pi pi pi pi pi pi pi 	202.0	1	4.0	4.5	2.0
35	0	airy airy airy airy airy airy airy airy airy 	208.0	1	4.0	4.5	2.0
36	0	less less less less less less less less less 	214.0	1	4.0	4.5	2.0
37	0	ti ti ti ti ti ti ti ti ti 	220.0	1	4.0	4.5	2.0
38	0	three three three three three three three three three 	226.0	1	4.0	4.5	2.0
39	0	pro pro pro pro pro pro pro pro pro 	232.0	1	4.0	4.5	2.0
40	0	peck peck peck peck peck peck peck peck peck 	238.0	1	4.0	4.5	2.0
41	0	peck peck peck peck peck peck peck peck peck 	244.0	1	4.0	4.5	2.0
42	0	neh neh neh neh neh neh neh neh neh 	250.0	1	4.0	4.5	2.0
43	0	airy airy airy airy airy airy airy airy airy 	256.0	1	4.0	4.5	2.0
44	0	jur jur jur jur jur jur jur jur jur 	262.0	1	4.0	4.5	2.0
45	0	three three three three three three three three three 	268.0	1	4.0	4.5	2.0
46	0	juh juh juh juh juh juh juh juh juh 	274.0	1	4.0	4.5	2.0
47	0	ti ti ti ti ti ti ti ti ti 	280.0	1	4.0	4.5	2.0
48	0	ver ver ver ver ver ver ver ver ver 	286.0	1	4.0	4.5	2.0
49	0	jur jur jur jur jur jur jur jur jur 	292.0	1	4.0	4.5	2.0
50	0	juh juh juh juh juh juh juh juh juh 	298.0	1	4.0	4.5	2.0
51	0	peck peck peck peck peck peck peck peck peck 	304.0	1	4.0	4.5	2.0
52	0	pro pro pro pro pro pro pro pro pro 	310.0	1	4.0	4.5	2.0
53	0	ti ti ti ti ti ti ti ti ti 	316.0	1	4.0	4.5	2.0
54	0	neh neh neh neh neh neh neh neh neh 	322.0	1	4.0	4.5	2.0
55	0	airy airy airy airy airy airy airy airy airy 	328.0	1	4.0	4.5	2.0
56	0	ver ver ver ver ver ver ver ver ver 	334.0	1	4.0	4.5	2.0
57	0	peck peck peck peck peck peck peck peck peck 	340.0	1	4.0	4.5	2.0
58	0	ti ti ti ti ti ti ti ti ti 	346.0	1	4.0	4.5	2.0
59	0	jur jur jur jur jur jur jur jur jur 	352.0	1	4.0	4.5	2.0
60	0	pro pro pro pro pro pro pro pro pro 	358.0	1	4.0	4.5	2.0
61	0	ver ver ver ver ver ver ver ver ver 	364.0	1	4.0	4.5	2.0
62	0	airy airy airy airy airy airy airy airy airy 	370.0	1	4.0	4.5	2.0
63	0	three three three three three three three three three 	376.0	1	4.0	4.5	2.0
64	0	neh neh neh neh neh neh neh neh neh 	382.0	1	4.0	4.5	2.0
